timestamp,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12
2026-02-01 00:02:46+00:00,1,70.5280533,49.8986549,17.0024166,46.9901466,3.95780253,4.59531498,3.80385923,0.838617206,5.77373934,18.4470787,192.010666
2026-02-01 00:02:47+00:00,1,70.5055161,49.8424377,16.913599,47.0101929,3.94556761,4.54867601,3.80100965,0.802897453,5.70846701,18.4868412,193.085175
2026-02-01 00:02:48+00:00,1,70.4785767,49.7892723,17.0115318,46.9921074,3.95985365,4.56481647,3.74385262,0.839576721,5.67837763,18.2169971,192.073593
2026-02-01 00:02:49+00:00,1,70.4639511,49.7343903,16.9313908,46.9789658,3.97555232,4.52462387,3.74976563,0.829678595,5.73908997,18.4860401,192.114365
2026-02-01 00:02:50+00:00,1,70.4487686,49.677887,16.9525318,47.0337868,3.95010328,4.57442856,3.78929591,0.819883168,5.70872784,18.4880695,191.585815
2026-02-01 00:02:51+00:00,1,70.4295578,49.6236877,16.9484978,47.0261803,3.97531748,4.5633812,3.7034812,0.80677563,5.64693975,18.2603893,193.14592
2026-02-01 00:02:52+00:00,1,70.4172134,49.5677147,16.9618816,46.9826736,3.9449594,4.51311636,3.71354866,0.827869177,5.61390734,18.1266193,192.873596
2026-02-01 00:02:53+00:00,1,70.4061966,49.5131035,16.9675865,47.0594597,3.96717453,4.54452085,3.71151137,0.798199296,5.63199663,18.2756767,192.902374
2026-02-01 00:02:54+00:00,1,70.3885269,49.4724922,16.9534855,46.9561195,3.94504046,4.52714729,3.70822477,0.840797842,5.6529603,18.0983887,191.095596
2026-02-01 00:02:55+00:00,1,70.3655472,49.4429283,16.9090061,47.048069,3.91246271,4.50747442,3.69577312,0.814772546,5.61379433,18.0563087,191.436661
2026-02-01 00:02:56+00:00,1,70.3471375,49.4188576,17.0437241,47.0491905,3.93288302,4.51705551,3.68211055,0.827250481,5.67646408,18.3769913,192.055023
2026-02-01 00:02:57+00:00,1,70.3223953,49.3934822,16.8844299,47.0624123,3.92489791,4.51610327,3.65709019,0.814874232,5.69887829,18.2291031,192.39978
2026-02-01 00:02:58+00:00,1,70.3027954,49.367157,17.0234909,47.0208549,3.90499449,4.49953556,3.67508531,0.845684111,5.67368746,18.3354073,194.850403
2026-02-01 00:02:59+00:00,1,70.2928085,49.3199158,16.9366341,47.0359726,3.92837858,4.5100503,3.62866497,0.837192357,5.66310978,18.1230259,191.221176
2026-02-01 00:03:00+00:00,1,70.2807846,49.2604637,16.897892,46.9844246,3.8841517,4.41973448,3.60418224,0.822629094,5.66801786,18.2054939,192.644241
2026-02-01 00:03:01+00:00,1,70.2724228,49.1993332,16.859087,46.9773865,3.88524103,4.49354982,3.64472222,0.825366378,5.67844248,18.1684971,193.322021
2026-02-01 00:03:02+00:00,1,70.2701187,49.1355705,16.8843155,47.0352592,3.89999056,4.46427202,3.59835458,0.856433153,5.67461586,18.1570492,192.456863
2026-02-01 00:03:03+00:00,1,70.2700348,49.0810509,16.9749565,46.96315,3.8635416,4.45442963,3.60211396,0.858161628,5.70445633,18.1531277,192.141983
2026-02-01 00:03:04+00:00,1,70.2761002,49.0112,16.8891582,47.0420609,3.93337011,4.48570156,3.65580153,0.847494304,5.69840956,18.1545944,191.364929
2026-02-01 00:03:05+00:00,1,70.2756958,48.9487686,17.0449085,47.0132828,3.94578409,4.52810431,3.69169641,0.838782847,5.71865129,18.3707352,192.092026
2026-02-01 00:03:06+00:00,1,70.2695923,48.8922348,16.9729156,47.0386009,3.93705511,4.50137138,3.63401866,0.844365656,5.70557737,18.3196964,192.740021
2026-02-01 00:03:07+00:00,1,70.2639313,48.835537,16.923439,47.0280228,3.90543294,4.49682188,3.60438418,0.827307343,5.72174168,18.4605675,191.925781
2026-02-01 00:03:08+00:00,1,70.2669907,48.7906075,17.0484219,47.1451836,3.90561748,4.53195143,3.67125821,0.850188494,5.67647934,18.378828,192.528107
2026-02-01 00:03:09+00:00,1,70.2727814,48.7365685,17.0137444,47.0244141,3.92846012,4.51578045,3.66021967,0.86199379,5.71580315,18.5982018,190.198166
2026-02-01 00:03:10+00:00,1,70.2768784,48.6822701,17.0398617,47.0384712,3.93030596,4.57775164,3.67590046,0.837819755,5.72049379,18.2921848,191.053497
2026-02-01 00:03:11+00:00,1,70.2856369,48.6375504,16.8934498,47.0043144,3.94194984,4.504529,3.6697731,0.858597219,5.74485588,18.370903,191.361664
2026-02-01 00:03:12+00:00,1,70.3014297,48.5983429,17.0439663,46.9934578,3.95996118,4.52704906,3.64407849,0.865185082,5.75826025,18.2334938,191.314285
2026-02-01 00:03:13+00:00,1,70.3148499,48.5546227,16.9994583,47.0133362,3.94514465,4.51492262,3.64810038,0.874905944,5.70617485,18.5180645,189.155136
2026-02-01 00:03:14+00:00,1,70.3329849,48.5054741,17.061636,47.0281677,3.90646696,4.52001762,3.60820341,0.858557999,5.73692417,18.372776,188.719971
2026-02-01 00:03:15+00:00,1,70.3510284,48.4725876,16.9471149,47.0363464,3.87862921,4.466362,3.59154248,0.853821635,5.71641541,18.1146202,188.747635
2026-02-01 00:03:16+00:00,1,70.3695908,48.4391479,17.0509567,47.007618,3.86614799,4.4611454,3.601192,0.842650414,5.73130846,18.1573181,188.276154
2026-02-01 00:03:17+00:00,1,70.3845062,48.416523,17.0474529,47.080658,3.84699059,4.46156359,3.60280442,0.845983922,5.69857025,18.2684841,189.667526
2026-02-01 00:03:18+00:00,1,70.4028397,48.3929253,17.0118999,46.9975853,3.8570857,4.48155499,3.61101985,0.839468896,5.71335363,18.0387974,192.291962
2026-02-01 00:03:19+00:00,1,70.4161682,48.373024,16.9630222,47.015358,3.89469957,4.50567198,3.58587074,0.839863837,5.75186157,18.0463886,191.13121
2026-02-01 00:03:20+00:00,1,70.4315109,48.3524055,16.9842072,46.991703,3.89715624,4.53910255,3.61198378,0.857706785,5.69291973,18.21558,190.221451
2026-02-01 00:03:21+00:00,1,70.4491043,48.3409157,17.0196266,47.0841103,3.87354231,4.55468607,3.60228539,0.860547602,5.78682184,18.4173069,190.034515
2026-02-01 00:03:22+00:00,1,70.4595261,48.3383865,16.9893036,47.0315208,3.85111046,4.51876831,3.62908554,0.852473378,5.6929884,18.3220005,189.690353
2026-02-01 00:03:23+00:00,1,70.4666901,48.3385773,16.9792137,47.0874977,3.8573668,4.51460838,3.60739636,0.827803016,5.69407558,18.0127277,189.421783
2026-02-01 00:03:24+00:00,1,70.4744873,48.3524666,17.0144596,47.0804939,3.88673306,4.53020382,3.63061357,0.847322881,5.69216347,18.0447178,189.030136
2026-02-01 00:03:25+00:00,1,70.4815521,48.3750801,17.0438824,46.9624634,3.89160156,4.48775434,3.63392663,0.837645113,5.66103697,17.9987926,189.034119
2026-02-01 00:03:26+00:00,1,70.4783936,48.409317,16.9709282,46.958828,3.88855433,4.54811192,3.63139153,0.847106755,5.64589548,18.1659374,189.616547
2026-02-01 00:03:27+00:00,1,70.4803696,48.4348984,17.0455837,47.0657043,3.9329977,4.56800222,3.67943621,0.827387333,5.67201424,18.0620785,189.990845
2026-02-01 00:03:28+00:00,1,70.4800797,48.4600983,16.9699898,47.0057068,3.94736362,4.51383114,3.63085604,0.821676195,5.67174053,18.0344582,187.985626
2026-02-01 00:03:29+00:00,1,70.4703064,48.4836349,16.9862671,47.0448074,3.89818907,4.51302242,3.6359005,0.831037164,5.68605852,18.2334423,189.675385
2026-02-01 00:03:30+00:00,1,70.459938,48.516243,16.9527912,47.0657425,3.90572071,4.54859829,3.6872046,0.83157289,5.7296443,18.1768227,187.365891
2026-02-01 00:03:31+00:00,1,70.4436111,48.5503654,16.9073563,46.9904404,3.85966849,4.51486731,3.65955758,0.833540857,5.68331861,18.1134357,189.257416
2026-02-01 00:03:32+00:00,1,70.4310455,48.5955925,16.9419117,46.8992805,3.88478994,4.51620579,3.67182875,0.833289325,5.70739508,17.9931946,188.138336
2026-02-01 00:03:33+00:00,1,70.4017868,48.6334305,16.9448185,47.0104523,3.85977459,4.52239704,3.63555908,0.839571893,5.6549716,18.2053947,187.978699
2026-02-01 00:03:34+00:00,1,70.3853378,48.6671982,16.9618416,47.0385094,3.88388753,4.48775721,3.65205431,0.840528548,5.65983295,18.0745773,189.762955
2026-02-01 00:03:35+00:00,1,70.3612137,48.6926613,16.9756947,46.9875107,3.89139438,4.49803638,3.66900539,0.835459232,5.67952824,18.0720997,191.131332
2026-02-01 00:03:36+00:00,1,70.3332443,48.7190361,16.9433784,46.9720497,3.85852122,4.50744343,3.68166018,0.84045285,5.62684107,17.9408131,188.192841
2026-02-01 00:03:37+00:00,1,70.3011017,48.7524109,16.9854736,47.0003624,3.87769723,4.47254705,3.60108566,0.826690972,5.65368223,17.9666729,188.012131
2026-02-01 00:03:38+00:00,1,70.2745895,48.8057213,16.889349,47.0566292,3.86988115,4.46584129,3.604563,0.82624507,5.64983082,18.1530094,187.42691
2026-02-01 00:03:39+00:00,1,70.2379303,48.8497391,16.9555111,47.0153923,3.86295104,4.42590094,3.61335111,0.808515012,5.66758251,18.1711597,188.374207
2026-02-01 00:03:40+00:00,1,70.20784,48.882473,16.9536419,47.0123863,3.86819887,4.51520777,3.63904166,0.817427516,5.6023159,18.0993786,189.310349
2026-02-01 00:03:41+00:00,1,70.1950073,48.9188766,16.9585285,46.9532089,3.93218589,4.48011589,3.66017008,0.853172719,5.61961651,17.8283978,187.460632
2026-02-01 00:03:42+00:00,1,70.1783371,48.9466362,16.9375496,46.983757,3.90595126,4.51015186,3.68438292,0.799960852,5.67325592,17.9852009,189.722305
2026-02-01 00:03:43+00:00,1,70.1611404,48.9581718,16.896183,46.9882126,3.94556761,4.52905083,3.70315719,0.810149908,5.65500593,17.829649,188.432388
2026-02-01 00:03:44+00:00,1,70.1512222,48.9557495,16.9226589,46.9663696,3.91290998,4.5005064,3.69484544,0.838338017,5.67762327,18.0568905,190.226196
2026-02-01 00:03:45+00:00,1,70.1464539,48.9429054,16.8915901,47.0294075,3.86802268,4.5291996,3.64189696,0.834959745,5.64629555,17.7662067,190.181549
2026-02-01 00:03:46+00:00,1,70.1468506,48.9362907,16.9302788,47.1061325,3.87424755,4.46489096,3.6512084,0.828560412,5.62825489,17.7537003,186.808029
2026-02-01 00:03:47+00:00,1,70.1482697,48.9231491,16.9289055,47.0434341,3.8255465,4.46677685,3.69404602,0.820939302,5.58269501,17.603281,189.229263
2026-02-01 00:03:48+00:00,1,70.151741,48.9063072,17.0166187,46.9739227,3.88508224,4.46510983,3.66233754,0.852211893,5.61486912,17.8542213,189.206207
2026-02-01 00:03:49+00:00,1,70.1624756,48.8925896,16.8923531,47.0263062,3.8815887,4.48195744,3.61885118,0.851520956,5.5762825,17.7117004,190.171799
2026-02-01 00:03:50+00:00,1,70.1719894,48.8759804,16.9688225,46.9838943,3.88386583,4.53677702,3.65046334,0.840984583,5.60975027,17.925642,190.563324
2026-02-01 00:03:51+00:00,1,70.1836243,48.8551598,17.0291157,46.9708595,3.91912556,4.53035116,3.66433573,0.851146817,5.61965942,18.1966076,189.857407
2026-02-01 00:03:52+00:00,1,70.186615,48.8351593,16.9442635,46.9887772,3.88664055,4.52441645,3.66842031,0.883556604,5.60586882,18.0150509,189.546875
2026-02-01 00:03:53+00:00,1,70.185051,48.8130379,16.9636841,47.0240555,3.89951944,4.53613234,3.67736793,0.871174574,5.60560369,17.9467068,189.438614
2026-02-01 00:03:54+00:00,1,70.1872177,48.7954521,16.9144478,47.0100975,3.87722564,4.51731873,3.64274049,0.840607524,5.60370731,17.8030605,191.983337
2026-02-01 00:03:55+00:00,1,70.1845856,48.7860222,16.9303799,47.0238838,3.89578748,4.49251747,3.67602134,0.855235994,5.56037092,17.6868553,191.191055
2026-02-01 00:03:56+00:00,1,70.1770706,48.7752724,17.0018368,46.9963951,3.86961389,4.47419357,3.67885113,0.834085464,5.56247568,17.7198811,186.922852
2026-02-01 00:03:57+00:00,1,70.1650696,48.7737846,16.8916893,46.9708443,3.90951705,4.51332045,3.69651961,0.850728929,5.53689671,18.0287285,187.695328
2026-02-01 00:03:58+00:00,1,70.1398468,48.7697067,16.9168091,46.9903717,3.91564441,4.517488,3.68095016,0.858637571,5.53993607,17.8733158,188.870422
2026-02-01 00:03:59+00:00,1,70.1102448,48.7741394,17.0195332,46.9783325,3.93028617,4.53674507,3.70550346,0.830901384,5.52590179,17.9190331,190.874954
2026-02-01 00:04:00+00:00,1,70.0842285,48.7724228,16.9980659,47.0009308,3.92109013,4.54471159,3.71913552,0.860116959,5.5703454,17.9493446,188.890549
2026-02-01 00:04:01+00:00,1,70.0639191,48.7684975,16.9587383,47.0721092,3.93554616,4.58441639,3.74236012,0.849658787,5.63846254,18.0023575,190.327118
2026-02-01 00:04:02+00:00,1,70.0482712,48.758297,16.9958782,46.9912109,3.93282199,4.56148911,3.7098906,0.864354491,5.612535,18.0094757,190.711472
2026-02-01 00:04:03+00:00,1,70.0371323,48.7578201,16.9579468,47.0149689,3.91971135,4.55702972,3.70187163,0.842581272,5.6395421,18.016119,188.781067
2026-02-01 00:04:04+00:00,1,70.0121384,48.7562637,17.0105038,47.0144806,3.96062231,4.54653358,3.684798,0.85883081,5.65423298,18.0305691,189.762695
2026-02-01 00:04:05+00:00,1,69.9970932,48.7588005,16.9253407,47.0153847,3.94802213,4.56774044,3.74207854,0.87093097,5.6758213,18.192831,190.248352
2026-02-01 00:04:06+00:00,1,69.9808044,48.7723007,16.9283257,47.0297928,3.97427988,4.54683161,3.69411874,0.845058203,5.65971804,18.1134071,187.314438
2026-02-01 00:04:07+00:00,1,69.9604645,48.7981911,16.9869671,47.0138321,3.95904875,4.59098244,3.75471354,0.856206298,5.67294502,18.1419525,189.951096
2026-02-01 00:04:08+00:00,1,69.9332962,48.839119,16.9973106,47.0728607,3.93448496,4.5369854,3.74118543,0.850308657,5.68963099,17.8951187,190.19455
2026-02-01 00:04:09+00:00,1,69.9061508,48.8882637,16.986681,47.0595474,3.91001773,4.53573036,3.72764826,0.839261532,5.63071394,18.0297184,190.41037
2026-02-01 00:04:10+00:00,1,69.8713837,48.9378281,16.9046326,47.1332054,3.87409115,4.50848961,3.72495484,0.84300065,5.62143755,17.9755001,191.097076
2026-02-01 00:04:11+00:00,1,69.8284912,48.9848061,16.9982643,47.0064354,3.88529158,4.51365757,3.69423389,0.842970014,5.64061546,18.2226105,189.714188
2026-02-01 00:04:12+00:00,1,69.7766876,49.0224266,16.8947182,47.0183411,3.9342196,4.54537296,3.74632716,0.842874706,5.59364462,18.0863152,191.332626
2026-02-01 00:04:13+00:00,1,69.7211075,49.0503159,16.9249725,47.0512543,3.8852005,4.50625467,3.73240972,0.821294844,5.65291357,18.0243111,190.848022
2026-02-01 00:04:14+00:00,1,69.6704102,49.0839882,16.9501534,47.0691147,3.93292522,4.54250383,3.71667671,0.844102561,5.6136384,18.286438,190.537857
2026-02-01 00:04:15+00:00,1,69.6221924,49.111412,16.9089012,47.0085106,3.87559104,4.46186876,3.68545818,0.834161162,5.68078518,18.1473312,192.849075
2026-02-01 00:04:16+00:00,1,69.58461,49.1373901,16.9898453,46.9876976,3.85172844,4.48362017,3.67362857,0.782735944,5.61075068,17.880146,193.217682
2026-02-01 00:04:17+00:00,1,69.5550308,49.1703873,17.0221977,47.0632591,3.86425281,4.47395468,3.69872665,0.811414421,5.58735371,17.9715672,190.945145
2026-02-01 00:04:18+00:00,1,69.5256119,49.2116699,16.9354782,46.9898834,3.85296988,4.47404003,3.73741031,0.851448119,5.63135004,18.0990486,192.073303
2026-02-01 00:04:19+00:00,1,69.4982452,49.2458076,16.8885574,46.9776802,3.87811089,4.43840551,3.68942428,0.81718111,5.57105064,17.8782349,192.034012
2026-02-01 00:04:20+00:00,1,69.4743042,49.2840729,16.9000874,47.021946,3.83065224,4.4679656,3.6951654,0.860976875,5.6466198,17.9194584,192.980804
2026-02-01 00:04:21+00:00,1,69.4520111,49.3162308,16.9656239,46.9430847,3.87035942,4.42546415,3.62212372,0.847029507,5.62438679,17.800827,191.915451
2026-02-01 00:04:22+00:00,1,69.4385986,49.340519,16.9376049,46.9993706,3.87827921,4.43791437,3.61695051,0.846200705,5.65666342,17.8905087,193.840958
2026-02-01 00:04:23+00:00,1,69.427124,49.3604546,17.0042381,47.1331406,3.82229519,4.42073774,3.61795807,0.866188347,5.63361025,18.0411568,191.671143
2026-02-01 00:04:24+00:00,1,69.4170685,49.3875351,16.9186382,46.9978714,3.84586787,4.43794203,3.61254549,0.871374607,5.64873552,17.9817772,192.653107
2026-02-01 00:04:25+00:00,1,69.4051971,49.4038086,16.9677029,47.029274,3.84652567,4.46642065,3.59169006,0.884143233,5.60389757,17.9259701,191.047913
2026-02-01 00:04:26+00:00,1,69.3859558,49.4363976,16.9012203,47.0352821,3.85457158,4.46682501,3.61035752,0.854613543,5.57760859,17.8271084,193.439804
2026-02-01 00:04:27+00:00,1,69.3757401,49.461132,16.8648701,46.9999046,3.857054,4.47576046,3.58806229,0.847691715,5.62469816,17.8778305,193.339111
2026-02-01 00:04:28+00:00,1,69.3768845,49.4911118,16.9072571,46.9589462,3.84528661,4.48343706,3.67326474,0.859112322,5.57220316,17.7448158,192.720764
2026-02-01 00:04:29+00:00,1,69.3854752,49.5300255,16.9597168,47.0105591,3.84274101,4.43056536,3.64247966,0.856902957,5.58654928,17.8552475,192.11673
2026-02-01 00:04:30+00:00,1,69.4002533,49.5557709,16.9177017,46.9961243,3.8722949,4.45611954,3.65063882,0.844784021,5.58880949,18.097723,192.326859
2026-02-01 00:04:31+00:00,1,69.4215088,49.5857697,17.0131893,47.0268211,3.86343098,4.46461439,3.68276024,0.871964633,5.61541605,17.7972469,192.01825
2026-02-01 00:04:32+00:00,1,69.4354858,49.6143074,16.9559555,47.0366745,3.86024356,4.51214743,3.70610309,0.849786222,5.63701057,17.9440937,192.868973
2026-02-01 00:04:33+00:00,1,69.4542923,49.6564865,16.999239,47.0584526,3.8570497,4.46790934,3.67784071,0.856330395,5.576159,17.8898869,192.636169
2026-02-01 00:04:34+00:00,1,69.4701767,49.6954193,16.9683189,47.0778313,3.8718133,4.49224615,3.677706,0.820853591,5.64470196,18.1557636,190.481827
2026-02-01 00:04:35+00:00,1,69.492691,49.7431793,16.9353733,47.0758324,3.88956141,4.50666857,3.69283843,0.83579421,5.65370607,18.1698589,193.342468
2026-02-01 00:04:36+00:00,1,69.5122604,49.7840424,16.8826809,46.9622536,3.86924624,4.5102191,3.68996739,0.859234571,5.66257668,18.2874947,193.099457
2026-02-01 00:04:37+00:00,1,69.5257339,49.8233185,16.9152126,47.0435982,3.89035225,4.50681496,3.67458463,0.862988651,5.66493654,18.2168446,193.703171
2026-02-01 00:04:38+00:00,1,69.5400848,49.8749733,16.9593143,47.071167,3.8535738,4.51168728,3.68166876,0.85145992,5.66908932,18.3352222,193.88588
2026-02-01 00:04:39+00:00,1,69.5600662,49.9354935,16.8960152,47.0735397,3.86808157,4.48947144,3.66996741,0.873359621,5.64438534,18.2368393,193.418076
2026-02-01 00:04:40+00:00,1,69.5771179,49.9888763,17.0053406,47.0694504,3.89050579,4.4857893,3.63912439,0.850114048,5.68979454,18.2144375,194.514572
2026-02-01 00:04:41+00:00,1,69.5912399,50.0467796,16.9353886,46.9578018,3.86756873,4.50206041,3.6549623,0.848659158,5.65058994,18.2765141,191.958054
2026-02-01 00:04:42+00:00,1,69.6029968,50.1034355,16.9937553,47.1126289,3.88033152,4.49995232,3.675704,0.840308011,5.68275595,18.2247162,194.841904
2026-02-01 00:04:43+00:00,1,69.6207352,50.167881,16.9592285,47.0176468,3.8900919,4.51819944,3.7008028,0.816939533,5.69884682,18.2204742,194.094604
2026-02-01 00:04:44+00:00,1,69.6390686,50.2189789,17.0113335,47.1142654,3.84477091,4.47299862,3.66316366,0.828927636,5.65116882,17.9915848,194.402573
2026-02-01 00:04:45+00:00,1,69.6659317,50.2620735,16.9933243,47.0421333,3.84943128,4.49813175,3.72201848,0.824540555,5.68358946,18.1046829,194.502502
2026-02-01 00:04:46+00:00,1,69.6882095,50.3063545,16.8998966,46.9933853,3.8929987,4.47509623,3.67086458,0.82105875,5.65792465,18.0248127,195.637512
2026-02-01 00:04:47+00:00,1,69.703125,50.3393364,16.9638672,47.1283531,3.89804769,4.47282743,3.64676976,0.846652985,5.70567894,18.0911369,195.043182
2026-02-01 00:04:48+00:00,1,69.7173538,50.3561668,16.929594,46.9901276,3.91279316,4.4901123,3.66999364,0.831083477,5.74264002,18.0666065,194.778488
2026-02-01 00:04:49+00:00,1,69.7348938,50.3661385,17.0273476,47.032959,3.89944625,4.49814749,3.72231412,0.803191543,5.7471776,18.1347313,195.059219
2026-02-01 00:04:50+00:00,1,69.7508698,50.3908958,16.9343357,47.0891533,3.91079307,4.50934982,3.71879721,0.811171114,5.71927834,18.1307182,194.329514
2026-02-01 00:04:51+00:00,1,69.7805786,50.4293098,16.9221096,47.1160698,3.91986442,4.5007534,3.73762226,0.822301149,5.7294426,18.3101597,196.252609
2026-02-01 00:04:52+00:00,1,69.8113251,50.4712677,16.9009514,46.9797325,3.88321733,4.55163193,3.73967099,0.83809936,5.79146147,18.1922245,194.186218
2026-02-01 00:04:53+00:00,1,69.8369675,50.5263176,16.8861542,47.0357628,3.9308722,4.52343082,3.74385905,0.825931311,5.7589345,18.2039146,194.91777
2026-02-01 00:04:54+00:00,1,69.8607635,50.5819054,16.9116688,47.0222626,3.89744735,4.55567646,3.76540613,0.828110218,5.80269909,17.9572697,195.015533
2026-02-01 00:04:55+00:00,1,69.889801,50.6369209,16.9735241,47.0082245,3.92589283,4.58873034,3.77061844,0.825536191,5.75481796,18.1887321,193.4048
2026-02-01 00:04:56+00:00,1,69.9102783,50.691658,17.0045681,47.0474472,3.88905501,4.53824615,3.75212646,0.848696947,5.76944304,18.1000195,191.539215
2026-02-01 00:04:57+00:00,1,69.9360504,50.75037,17.0116863,47.0960121,3.84620309,4.53497887,3.70958042,0.841377258,5.82975054,18.0644646,193.324753
2026-02-01 00:04:58+00:00,1,69.958168,50.7953529,16.9728603,47.0732117,3.8685956,4.51585007,3.74525666,0.845248401,5.78204966,17.9534035,194.232239
2026-02-01 00:04:59+00:00,1,69.9893417,50.8481407,16.8999538,47.0921974,3.89637375,4.51796293,3.71018171,0.839009762,5.80449629,18.0177078,194.087036
2026-02-01 00:05:00+00:00,1,70.020462,50.8980446,16.9743767,47.0473557,3.91846752,4.53914642,3.68507767,0.806433022,5.79696512,18.1486721,192.659576
2026-02-01 00:05:01+00:00,1,70.0486526,50.9478188,17.0384769,47.1240768,3.88580084,4.56544781,3.69723964,0.851434112,5.81834984,18.3178806,192.205643
2026-02-01 00:05:02+00:00,1,70.0760727,50.9986458,16.9530849,47.0462341,3.88876271,4.48525953,3.66711426,0.84871769,5.78632736,18.1044636,194.490738
2026-02-01 00:05:03+00:00,1,70.1042709,51.0487366,17.029295,47.0396194,3.9252615,4.46790838,3.64431739,0.854202509,5.72359896,18.0746365,194.055328
2026-02-01 00:05:04+00:00,1,70.1212997,51.1109085,16.9394722,47.0029373,3.87701893,4.47358894,3.62184191,0.833033502,5.7355628,17.9103737,192.223938
2026-02-01 00:05:05+00:00,1,70.1337204,51.1652565,16.9458256,46.9936562,3.90045261,4.46643209,3.62284422,0.840311468,5.75035048,17.8492508,192.294189
2026-02-01 00:05:06+00:00,1,70.148468,51.2157822,16.9690666,47.023056,3.94137359,4.50211954,3.64219522,0.842264175,5.77378654,17.9882622,190.408859
2026-02-01 00:05:07+00:00,1,70.1572037,51.2655869,16.9427605,47.0737305,3.92031384,4.53921318,3.67876863,0.840446115,5.77809668,18.0718555,188.317429
2026-02-01 00:05:08+00:00,1,70.1702271,51.3271217,17.1134872,47.0527115,3.9557476,4.54534531,3.6533916,0.831968129,5.73657131,18.0906639,191.354691
2026-02-01 00:05:09+00:00,1,70.1838913,51.3831711,17.0335712,47.034996,3.96516132,4.51870775,3.66224241,0.835337281,5.79289341,18.1050415,191.095428
2026-02-01 00:05:10+00:00,1,70.191246,51.4249611,17.0380955,47.001255,3.93987703,4.52121639,3.64820075,0.859634519,5.78661633,18.1229248,190.515045
2026-02-01 00:05:11+00:00,1,70.1910629,51.4652634,16.9876118,47.0045509,3.96560645,4.49325466,3.64843225,0.848379731,5.71788073,18.3371601,193.719437
2026-02-01 00:05:12+00:00,1,70.1892548,51.5094528,17.0045223,47.011158,3.93781161,4.54966736,3.68431473,0.852919221,5.80023813,18.3926716,191.200226
2026-02-01 00:05:13+00:00,1,70.1803589,51.5609665,16.9812527,47.0937386,3.96165729,4.5273366,3.71218967,0.876540244,5.7726717,18.390274,190.453262
2026-02-01 00:05:14+00:00,1,70.1697769,51.616539,17.0163021,47.0574532,3.93637252,4.53145218,3.66378713,0.874192476,5.77754974,18.1823292,191.599945
2026-02-01 00:05:15+00:00,1,70.1581192,51.6833,16.92416,47.0411072,3.94875765,4.54899549,3.6905539,0.844045758,5.77065611,18.3022423,192.659302
2026-02-01 00:05:16+00:00,1,70.143959,51.7594032,16.9191666,47.0892067,3.98325133,4.56939125,3.72303343,0.852454484,5.75126505,18.3411236,196.128006
2026-02-01 00:05:17+00:00,1,70.1181107,51.8371925,17.0374756,47.0891762,3.96434307,4.61023331,3.73998976,0.856492162,5.73032284,18.1804218,193.13089
2026-02-01 00:05:18+00:00,1,70.0933075,51.9200287,16.9964123,47.0471306,3.94388127,4.58144188,3.67387342,0.861486793,5.79908848,18.2451363,191.461121
2026-02-01 00:05:19+00:00,1,70.0619583,51.9974632,16.9774342,47.0570755,3.98097849,4.55052853,3.66695905,0.841948271,5.72930717,18.1174736,193.860016
2026-02-01 00:05:20+00:00,1,70.0302353,52.06604,17.0403423,47.0754051,4.00498199,4.58000565,3.6604917,0.851423919,5.74152899,18.2699604,193.110474
2026-02-01 00:05:21+00:00,1,69.9967804,52.1269722,16.984293,47.098011,3.98832226,4.58787251,3.6723392,0.85447818,5.64980412,18.4838352,192.577225
2026-02-01 00:05:22+00:00,1,69.9659805,52.192997,17.0060883,46.9882812,3.98965001,4.61932039,3.67050886,0.856291711,5.73961258,18.475132,195.128067
2026-02-01 00:05:23+00:00,1,69.9306412,52.2597313,17.0124989,47.0762062,4.00424623,4.56992674,3.69265938,0.847467422,5.67962313,18.4028664,193.637238
2026-02-01 00:05:24+00:00,1,69.893692,52.3257294,16.9139214,47.0990906,3.9986279,4.59990168,3.71762371,0.854636252,5.69075441,18.5377655,193.9039
2026-02-01 00:05:25+00:00,1,69.8603821,52.3814812,16.928215,47.1227036,3.97942972,4.58722305,3.71764183,0.864626408,5.6563201,18.2241192,191.602859
2026-02-01 00:05:26+00:00,1,69.8375702,52.4392166,16.927351,47.0330734,4.00399208,4.62061501,3.75325322,0.862222254,5.6275053,18.415863,191.350037
2026-02-01 00:05:27+00:00,1,69.8226547,52.4855385,17.0249596,47.037075,4.03957844,4.63158941,3.76152992,0.861480653,5.74401093,18.5406189,192.648239
2026-02-01 00:05:28+00:00,1,69.817131,52.5186882,16.9538879,47.1540108,3.96502638,4.64083385,3.77762222,0.854582131,5.68444824,18.4239635,191.407379
2026-02-01 00:05:29+00:00,1,69.8037033,52.5639915,16.9249363,47.0736885,4.00765753,4.65977716,3.79161334,0.860987663,5.71757221,18.5421028,192.766174
2026-02-01 00:05:30+00:00,1,69.7846527,52.6167908,16.9011173,47.1076431,4.02592134,4.63507795,3.759027,0.859638274,5.67368317,18.4808483,190.301849
2026-02-01 00:05:31+00:00,1,69.7662048,52.670002,16.9912319,47.1763229,4.03146791,4.66144419,3.79571462,0.8782565,5.67916107,18.4656467,192.537643
2026-02-01 00:05:32+00:00,1,69.7510529,52.7130318,16.9330692,47.0600891,4.05417204,4.62253904,3.81729412,0.870174408,5.74323797,18.4363632,194.817383
